#age,5(day),,,,,,,,,,,,,
#ecotype,Col-0,,,,,,,,,,,,,
#cell line,T87,,,,,,,,,,,,,
#compound,,,dimethylthiourea,dimethylthiourea,ethanol,ethanol,abscisic acid and dimethylthiourea,abscisic acid,abscisic acid,abscisic acid and dimethylthiourea,ethanol,dimethylthiourea,abscisic acid,abscisic acid and dimethylthiourea
Gene ID,Gene Name,DesignElementAccession,GSM604753,GSM604752,GSM571891,GSM571893,GSM604750,GSM571892,GSM571896,GSM604755,GSM571895,GSM604754,GSM571894,GSM604751
AT1G80190,PSF1,262043_at,7.176247209,7.166690166,6.416237296,6.813444375,4.666473482,5.122771209,5.169973405,5.134350599,6.765472766,7.07290712,4.913236048,5.198827823
AT1G80230,COX5B-2,262048_at,9.321749773,9.295322475,8.215762075,8.924952616,9.657586924,8.936393461,9.298893302,9.524048536,8.95383036,9.2666049,9.265900831,9.555075013
AT1G80240,,262045_at,4.291156907,4.339138724,4.536670961,4.647658707,4.9567964,5.418119915,5.045055407,4.821467196,4.235430965,4.576576373,4.64891793,4.848939755
AT1G80245,,262056_at,6.681455167,6.449522275,5.588903169,6.513915066,5.769739351,5.276489588,5.736960582,5.991550789,6.331490511,6.771295589,5.783994852,6.082609693
AT1G80270,PPR596,260331_at,9.356238732,9.267210575,6.843844794,8.796929811,5.602356258,4.787845798,5.405258335,5.351400556,8.581742024,9.757214768,6.026145296,5.58598158
AT1G80280,,260297_at,5.937613306,5.888226231,5.557709633,5.767838123,4.136254919,3.747798285,3.786129213,3.957441343,5.664706147,6.337929687,3.623817772,3.81618417
AT1G80290,,260301_at,5.923717611,5.795711568,5.040518382,4.9984041,5.648125452,4.705386451,5.28342415,5.365110569,5.033864148,5.056468406,5.04432759,5.57836713
AT1G80310,MOT2,260302_at,7.45182869,7.184217116,6.443651557,6.817933587,9.033367235,8.623977846,8.652860808,8.593411798,6.577904707,7.604218552,8.554150314,8.822397988
AT1G80320,,260298_at,3.87589978,4.024954592,4.025958887,4.192932722,4.44965939,4.333510492,4.162481487,4.458393315,4.179214089,4.106143094,4.178772501,4.317353792
AT1G80330,GA3OX4,260299_at,3.660567133,3.677890405,3.483055518,3.541436749,3.674221867,3.624630142,3.77895674,3.665350646,3.741200797,3.940656124,3.567007788,4.072660065
AT1G80340,GA3OX2,260300_at,4.28705,4.238896412,4.203926233,4.199693743,4.268116453,4.227295682,4.329210218,4.243850613,4.245268655,4.32239066,4.368034766,4.493185792
AT1G80350,AAA1,260289_at,7.028905148,6.901855167,6.81806682,6.766821382,6.967965334,7.010998093,6.956810973,7.155242956,6.824589945,6.962908956,6.944685899,7.155820074
AT1G80360,ISS1,260328_at,9.139324127,8.977277527,9.502602053,9.482289188,9.730585247,10.00348406,10.0328379,10.00140381,9.344234403,8.476136072,9.990755623,9.652502206
AT1G80370,CYCA2-4,260329_at,6.464579064,6.257764744,5.580644029,5.880500311,4.133271515,3.948483482,3.81071204,3.950887936,5.908612944,6.432639962,4.073929509,3.917785535
AT1G80380,GLYK,260284_at,7.251291042,7.407116189,8.004231082,7.621052695,7.588777814,7.417060995,7.456131687,7.701550756,7.306490881,7.340821405,7.299131509,7.501541825
AT1G80400,,260330_at,7.374569301,7.222858041,7.913181942,7.251296647,8.057406342,8.067854566,7.682952259,7.761196844,7.317714468,7.637570655,8.051479243,7.940425666
AT1G80410,EMB2753,260282_at,7.118077995,6.872504632,7.121241243,8.280173278,6.135308923,7.068552218,7.359068404,6.225493526,8.321097597,7.065824941,7.289929346,6.028713357
AT1G80420,XRCC1,260279_at,6.955772219,6.926248393,6.67459965,6.607083815,6.858912061,6.746435478,6.458096458,6.664935564,6.594368386,6.902519651,6.716621129,7.01670579
AT1G80440,,260287_at,5.685982058,5.929619848,8.191564044,6.270355953,5.275179548,5.455403049,5.191899972,5.31924543,6.527417636,5.034840556,4.741968064,5.347204644
AT1G80450,VQ11,260276_at,7.576248155,7.681046233,7.316487609,7.399703175,6.066153368,5.657716541,5.564515505,5.194687973,7.29941163,7.328604982,5.55244022,5.893701596
AT1G80460,GLPK,260274_at,10.78515102,10.82038647,11.23924225,11.20663634,10.44212516,10.73156509,10.90450153,10.19716679,11.11295477,10.64614078,10.88063225,10.52274997
AT1G80480,PTAC17,260283_at,9.013496928,8.960526422,9.132083867,8.873984882,8.338762858,7.341295887,7.881605678,7.667478161,9.02282027,9.019403044,7.935328267,8.292600421
AT1G80500,,260281_at,8.692597856,8.807593705,8.45857998,8.8253774,9.002893964,8.703033373,8.795739566,8.752479557,8.865276108,8.782231474,8.626969578,9.158360688
AT1G80510,AVT6E,260290_at,6.283806207,6.533355473,7.720705836,7.048273375,6.358667395,7.24676823,7.028132403,6.575228109,7.094401238,6.313775808,6.649964146,6.532647889
AT1G80520,,260277_at,5.670485583,5.60182634,7.356204863,5.96363751,4.112961098,4.276696844,3.921838763,4.045419162,6.224710324,6.159964124,4.094778025,3.924481636
AT1G80530,,260288_at,9.225641011,9.222858576,8.668018694,9.330104362,8.198900005,7.646240326,8.217315932,8.411226412,9.205472218,9.169421994,8.467412684,8.059765625
AT1G80550,,260273_at,6.13798396,6.255090357,5.796192424,6.108270183,6.103598683,6.170184132,6.362662257,5.995532388,6.082625211,5.798119343,6.533005381,6.11802455
AT1G80560,IMDH2,260285_at,9.985551793,9.971182916,9.266215683,9.798832521,8.541387311,7.502279165,8.128254957,8.632318642,9.80919934,10.03584341,8.414074614,8.323700979
AT1G80570,FBL14,260272_at,4.824496789,4.741213577,6.052050148,5.574079711,5.537260568,5.952639579,6.369212643,5.575767278,5.575836668,4.368633342,6.373492534,5.790157061
AT1G80580,ERF084,260280_at,6.835711044,7.036378839,6.330323538,5.664736499,5.033200723,4.686737418,4.685621717,4.591690805,5.782857274,6.45982917,4.834064243,4.79359043
AT1G80590,WRKY66,260278_at,5.249652138,5.237289741,6.341781997,4.590519518,3.778659028,3.632350948,3.685764291,3.906640637,4.222046265,4.222427078,3.740925533,3.916069154
AT1G80600,WIN1,260286_at,9.933547372,9.769198782,8.921548098,9.725230424,9.140735131,8.876196135,9.047304002,9.570069579,9.730241281,9.953557106,9.180391242,9.14318103
AT1G80620,,259861_at,7.771834438,7.922862717,6.975217711,8.110094576,6.168486103,6.187413696,6.553712567,6.20400424,8.099245418,8.170495292,6.636178528,6.036815072
AT1G80630,,259830_at,5.797507011,5.868308937,6.755398355,6.355144102,6.849033115,7.387642771,6.754780302,6.454649196,6.269749,6.077535618,6.873886689,6.967210148
AT1G80640,,259860_at,5.781870132,5.738956399,5.765713996,6.277806363,5.643417178,5.843638421,5.719275477,5.465690086,5.985375946,6.04756979,5.70670644,5.720311986
AT1G80660,AHA9,261943_at,3.648898245,3.583947745,3.376423906,3.483468787,3.606643261,4.020247517,3.854997308,3.723437521,3.671513432,3.483468787,3.709149504,3.415880474
AT1G80670,RAE1,261896_at,8.110733153,8.136759326,6.920911726,7.930685449,7.426790532,6.773064767,7.382039135,7.06135918,7.889646688,8.391159953,7.241018016,7.214664309
AT1G80680,NUP96,261909_at,7.512120176,7.434674387,7.342668496,7.584228409,6.482781744,6.803494014,6.919057649,6.415811791,7.497378321,7.935836101,7.145204181,6.481908474
AT1G80690,,261893_at,4.207708677,4.072596768,4.052420442,4.140294288,3.981437874,3.807801354,4.0529476,4.344164168,4.277197646,4.132797178,4.280551598,4.174887193
AT1G80720,,261898_at,7.518938566,7.31762784,5.650267154,6.992258659,4.344866693,4.474053309,4.504110345,4.652028787,6.90939492,7.577381685,5.233133369,4.839880409
AT1G80730,ZFP1,261910_at,3.468183895,3.21553042,3.152520872,3.320999818,3.231711594,3.430141444,3.266221072,3.300909594,3.400141643,3.206002132,3.327432733,3.308702866
AT1G80740,CMT1,261903_at,4.30470913,4.341170196,4.301916214,4.329502895,4.579157323,4.513799216,4.247004825,4.387721556,4.12482205,4.474773241,4.379117672,4.212027466
AT1G80750,RPL7A,261911_at,9.545618041,9.773285742,8.459086587,9.522641896,7.799531564,7.447733602,7.636159864,7.487876895,9.401980755,10.04823893,7.742935574,7.608556987
AT1G80760,NIP6-1,261881_at,3.53965374,3.774984456,3.946770982,4.020745409,3.568414722,3.822213915,4.156024375,4.101266234,4.111207287,3.478575758,4.002368132,3.914182221
AT1G80770,PDE318,261882_at,7.851442148,7.966946145,7.794559599,8.057906241,7.234386764,7.166730746,7.280528015,6.933278752,7.997540086,7.665967366,7.325601717,7.241638781
AT1G80780,,261887_at,8.409864269,8.497567651,8.873285331,8.718276995,8.582504665,8.76172204,8.729497943,8.324205463,8.732629555,8.477029373,8.602162644,8.895782514
AT1G80790,FDM5,261891_at,8.385108224,8.233997759,7.706490986,8.212428274,8.125700351,7.554355161,7.984639877,8.377464775,8.255894474,8.406441612,7.976231561,8.326904037
AT1G80810,,261889_at,5.381055628,5.302058901,5.401405321,5.319332973,5.932619255,5.763647493,5.695570784,5.74777339,5.144053899,5.720081703,5.519879163,5.967212952
AT1G80820,CCR2,261899_at,8.801656709,9.054868619,9.731068754,9.39367219,10.64851328,10.85607459,11.00639984,10.6313742,9.584738077,8.704796137,11.10179829,10.46951793
AT1G80830,NRAMP1,261895_at,10.37390092,10.27875464,11.38453833,11.09445035,10.82060446,10.31745427,11.00978925,11.45424393,11.1102432,10.30464285,11.05779773,10.79220298
AT1G80840,WRKY40,261892_at,4.877639484,4.956676691,4.259236636,3.993295187,4.389129667,4.118101405,3.188760053,4.871711205,4.163639318,4.096765272,3.726007859,4.499740276
AT1G80850,,257474_at,6.602536156,6.479207971,6.860726794,6.557875699,5.657541387,5.588986094,5.767064499,5.39051475,6.561443797,6.465587049,5.654077883,5.815856434
AT1G80860,PLMT,261902_at,8.487490837,8.288268474,8.145833793,8.718068527,8.477058407,8.374715817,8.714364466,9.003198274,8.703051509,8.464484433,8.693826846,8.170679456
AT1G80870,,261883_at,7.636805392,7.713536024,6.826531477,7.315779629,7.132567398,5.743828492,6.473252416,7.443973758,7.056515593,7.548634232,6.515424803,7.324658652
AT1G80880,,257475_at,5.474467385,5.186736046,5.185597008,5.666847948,4.731594081,4.563592639,5.057576201,4.617468273,5.546213147,4.840512177,5.31795685,4.472851551
AT1G80900,MRS2-10,261894_at,5.290369492,5.141439129,5.7914246,5.128124091,5.414718307,5.884016689,5.59711853,5.491717031,5.25696582,5.494699865,5.696145468,5.673706808
AT1G80910,CCZ1B,261884_at,7.499801206,7.262658678,7.098968011,7.065525862,7.448417967,7.303721329,7.348658135,7.421132666,7.461916024,7.452829336,7.319872637,7.717751179
AT1G80920,ATJ8,261901_at,7.075631608,7.609855415,9.273804796,8.127845905,9.720249034,10.13569361,10.40999736,9.698927946,8.38720653,5.946970185,10.41304159,9.453574904
AT1G80930,,261885_at,7.54195232,7.276379217,7.29291759,7.700571113,6.841681787,7.209379674,7.438655652,6.659600827,7.644649546,7.389212896,7.275951214,7.130266837
AT1G80940,,261900_at,5.4828666,5.384967039,6.568386599,5.299505295,6.634668735,7.37449325,6.692015618,6.419362273,5.133308328,5.619567684,6.384256337,6.69106743
AT1G80950,LPEAT1,261897_at,7.483276606,7.763078475,7.966308304,7.811917445,8.0204894,8.24804281,8.181386863,7.932099782,7.800158727,7.191902169,8.172194751,8.02193606
AT1G80960,,257476_at,5.495378945,5.283202727,6.670474667,5.537617506,6.093360578,6.816909512,6.654638366,6.49262147,5.457120997,4.992923666,6.75801196,6.74126345
AT1G80970,,261890_at,5.130351555,4.882965068,5.144645179,5.067225879,5.538671515,5.91381331,5.961301901,5.729751824,5.247918525,4.782955172,5.797618618,5.447894959
AT2G01060,PHL7,262203_at,3.531378408,3.692077227,3.447339963,3.345509665,4.022384565,3.721756829,3.487125594,3.969034454,3.656442177,3.653764174,3.450988143,3.913230503
AT2G01070,,262200_at,3.209873213,3.404660109,3.43285341,3.738068983,3.512754253,3.557856427,3.584173106,3.545221491,3.528550215,3.126185306,3.830520431,3.708897216
AT2G01080,,262205_at,5.971539851,6.010874632,5.625077433,6.036883895,5.103583401,4.815550252,5.319241634,5.755178981,5.795045307,6.567034587,5.172857006,5.35745647
AT2G01100,,262204_at,9.65588445,9.547865194,8.903683241,9.26032191,9.098289134,9.142714233,8.759493478,8.833874218,9.14641634,9.617161971,8.799647186,9.444176141
AT2G01110,TATC,262202_at,8.88081775,8.806406851,9.446577854,9.391626938,9.346296808,9.443459156,9.826605277,9.527422621,9.431675575,8.84370317,9.7721131,9.133708892
AT2G01120,ORC4,262201_at,8.520708485,8.671849396,7.79673131,8.234704309,6.395655491,5.703580813,6.68940909,6.204631776,8.322328774,8.470277285,6.797294769,6.651366762
AT2G01130,,265731_at,4.919535609,5.21113219,6.741764635,6.621931626,4.855090739,6.319281215,6.991752952,4.947110807,6.927181685,4.99536781,6.908992385,4.690282243
AT2G01140,FBA3,265735_at,11.7961882,11.61812434,10.80778902,11.65728437,11.31269231,10.97347415,11.25920427,11.64709353,11.38791871,11.74562764,11.19061634,11.25822107
AT2G01150,RHA2B,265740_at,3.696500656,4.121648218,7.2776424,5.421729408,4.099206333,5.898381783,5.260996317,5.254494042,5.601499429,4.566998183,5.601177746,4.561855047
AT2G01170,BAT1,265790_at,8.156217675,8.360633578,8.000312925,7.537584965,8.730771954,8.538904827,8.693451693,8.335165513,7.908685474,8.085294981,8.758346299,8.908009755
AT2G01180,ATPAP1,265737_at,6.879201913,6.913532295,8.074888367,7.392256396,6.732351709,7.06475035,6.483198545,6.504825429,7.472351697,7.173587439,6.56917528,7.135530168
AT2G01190,,265733_at,8.148880762,7.864382066,7.742555151,8.119379713,8.173018746,8.600058336,8.139245757,8.032576642,8.266651373,8.183917139,8.107359033,8.109151492
AT2G01210,ZAR1,265789_at,4.329249024,4.41888153,4.446292732,4.500513954,4.067675288,4.375359785,4.384569568,4.332234729,4.44504434,4.866539734,4.376936322,4.231902272
AT2G01220,,265760_at,8.757745204,9.370048422,9.819524656,9.252856793,8.581042192,9.520095704,9.423897888,9.05031697,9.248586139,8.979845875,9.365173263,9.116801839
AT2G01220,,265793_at,8.085580519,7.940968213,7.719175973,8.120309772,8.075145788,7.923664416,8.175918957,7.79160382,8.102792919,7.844200573,8.259886993,8.058922493
AT2G01240,,265762_at,4.174294168,3.910665875,4.614784438,4.658371881,4.533100293,4.982061336,4.866791995,4.653753812,4.726102333,3.992533844,4.848500894,4.637829538
AT2G01250,RPL7B,265736_at,12.57924595,12.67560776,12.22146703,12.50061124,11.6131491,11.55655901,11.74427201,11.55574154,12.56597803,12.69127105,11.80335322,11.53045012
AT2G01260,,265734_at,7.33366989,7.278599444,7.91866016,7.206894856,7.793952801,8.093094627,7.889704503,7.563732045,7.474561453,6.981721053,7.943749051,8.040639215
AT2G01270,QSOX2,265739_at,9.005606027,8.998953449,9.568619432,8.93779042,8.706981725,9.172052567,8.765997333,8.566565136,8.888324716,9.335435279,8.701761579,8.586981935
AT2G01280,MEE65,265791_at,3.975615882,3.821885812,3.751258937,4.113525704,3.595006547,3.830436826,4.018992946,3.859608123,4.136205368,3.7179779,3.897455418,3.893550073
AT2G01290,RPI2,265742_at,8.027475905,7.95606167,7.664012506,8.191744979,7.718831601,7.295594741,7.287989827,7.705094283,8.05823375,8.240896761,7.267853375,7.697934129
AT2G01300,,265732_at,3.784779728,3.662144362,3.954801441,3.894057522,3.886462461,4.127220869,4.092596662,4.033408958,4.168397776,3.700582427,3.956334936,3.851168927
AT2G01310,,265794_at,3.142731837,3.114406996,2.867102317,3.014754405,3.01196751,2.872664992,2.911764628,2.947195326,3.098044348,3.053942834,3.002919079,3.192366689
AT2G01320,,265741_at,6.990327018,6.889085987,6.666518003,7.090846175,7.966253389,7.097432479,7.113320076,7.89600404,6.978961395,7.020373014,7.20930149,7.85949014
AT2G01330,AIP1-1,265761_at,5.146320467,4.804598302,4.496728432,4.096451031,4.468612585,4.55994812,4.394692104,5.039506703,3.948641082,5.353076122,4.094949947,4.96387988
AT2G01350,QPT,265738_at,8.919152898,8.903692969,7.248366155,6.812441385,8.79651766,7.496365432,7.208648881,9.301766726,6.828394378,8.518261555,7.264974162,8.719213707
AT2G01390,,265792_at,3.257566601,3.435561005,3.427209596,3.583070628,3.258482745,3.5451298,3.522230928,3.707395204,3.594832881,3.516780862,3.649098632,3.687804418
AT2G01400,,266355_at,5.091581222,5.120260036,4.401344964,4.29958611,5.966748286,4.843430521,5.092338097,5.358378037,4.301988737,5.212927744,4.929089206,5.766547561
AT2G01410,,266345_at,6.249650238,6.24689369,5.578363108,5.501104467,6.951841749,6.199552853,5.937034985,6.982678748,5.740747481,6.355828693,6.153026576,6.860402441
AT2G01420,PIN4,266300_at,3.907023141,3.673567969,3.785151496,3.912827551,3.962145378,3.891669192,3.841765951,4.223031268,3.955267139,3.804777002,4.019180058,3.849845344
AT2G01430,ATHB-17,266346_at,3.434488091,3.554322124,3.694722428,3.506384286,3.951791117,4.133133391,4.255816764,4.072948617,3.622668773,3.456979144,4.54074148,4.084149553
AT2G01440,RECG,266347_at,5.154013573,5.071806318,5.029898787,4.90611654,5.09922172,4.694204762,5.01041908,4.78471794,4.720728787,5.287615577,4.847873927,4.994921622
AT2G01450,MPK17,266348_at,7.038980857,7.144544857,8.356091338,7.339696817,7.68869878,8.008693276,7.193779505,7.564799681,7.332067149,6.499579672,7.328472044,7.640043912
AT2G01460,,266349_at,4.800464039,4.784893852,5.026474433,4.492697798,4.995398489,6.075104122,5.41048364,4.963274427,4.651042153,4.66247838,5.453097052,5.538122253
AT2G01470,STL2P,266350_at,7.879768785,8.010897412,7.166804628,6.753232859,8.752199548,8.020422227,8.205142413,9.205244394,7.003039373,7.894017623,7.97448085,8.854322428
AT2G01480,,266340_at,7.410070591,7.42006634,8.495593031,7.80918487,9.15109864,10.04617088,9.425886982,8.862904164,7.865981803,7.53179539,9.577065405,9.195382966
AT2G01490,PAHX,266351_at,11.63611969,11.59634666,12.02991843,11.6789245,12.81104126,13.00875858,12.82566546,12.91541009,11.82218226,11.48391152,12.87967165,12.69934705
AT2G01500,WOX6,266354_at,4.571445709,4.049562655,4.23167086,4.273719283,4.060296184,4.424419581,4.286609179,4.261866257,4.23391408,4.475183029,4.382344743,4.279859361
AT2G01510,PCMP-H37,266341_at,6.703891539,6.74149586,5.985196593,6.480898686,4.515856521,4.865826005,4.892647612,4.873674966,6.397613124,6.96644093,4.913236048,4.750270232
AT2G01520,MLP328,266353_at,3.197272685,3.074598879,3.111293241,3.137725577,3.323328687,3.268340685,3.208226508,3.22042019,3.230908911,3.225776288,3.367147271,3.09836539
AT2G01530,MLP329,266330_at,3.969937408,4.035909124,4.52012248,4.18251092,8.166334812,5.163656411,4.713795285,5.849959637,3.608135774,3.902200502,4.724346708,8.273795797
AT2G01540,CAR10,266342_at,6.029602667,6.07894409,5.967277061,5.259889165,7.675647917,6.338473752,6.221000741,7.326186887,5.460184509,5.65620239,6.156732847,7.734385539
AT2G01570,RGA,266331_at,5.979984739,6.063728118,5.15971303,5.497286401,6.069067479,4.791776662,5.307432711,6.250518276,5.527801119,5.485360718,5.000378378,5.383779868
AT2G01580,,266344_at,4.438389613,4.421257606,4.639553991,4.675209072,4.806629829,7.400556343,6.820007501,5.239125152,4.528501012,4.605453722,7.031542555,4.493856122
AT2G01590,CRR3,266329_at,5.042625908,4.878423429,5.107679713,5.03197504,6.739235045,6.78770843,6.94580938,7.094892285,5.190030063,4.978858043,6.950790859,6.465177566
AT2G01600,,266328_at,8.02854628,7.815456252,8.543792532,7.943818463,7.969322445,8.970280013,8.378099923,7.974123059,7.95019934,8.073719139,8.336649944,8.162545078
AT2G01610,,266352_at,9.114928578,8.972517098,9.952319983,9.500356568,7.642533456,5.635856654,6.877243866,7.284104948,9.663533104,9.836211903,6.646097507,7.141449939
AT2G01620,SKIP28,265867_at,7.601862447,7.62370936,8.023824685,7.327080314,9.153764242,7.996996076,8.389626423,8.75583092,7.353710303,7.614669616,8.301908422,9.116694266
AT2G01630,,265873_at,6.323491999,6.056263415,4.923867295,5.501098787,4.577094157,3.768627662,4.370272393,4.97865236,5.517758172,6.122728511,4.242648041,4.913004981
AT2G01640,,265874_at,7.586611088,7.849347218,6.745161314,7.148316144,6.706782996,5.891294595,6.180403629,6.367176093,7.0290088,7.789035874,6.061400091,6.598470702
AT2G01650,PUX2,265868_at,8.325349099,8.208217161,8.428561861,7.950405036,8.037751054,8.199166951,7.948065225,7.919986497,7.74947126,7.725177674,7.730903948,8.317492357
AT2G01660,CRRSP12,265870_at,6.839315012,6.819897993,4.878155367,6.265807048,5.376167847,4.850234132,5.624540522,5.720600043,6.104369516,6.896604776,5.093701668,5.463643363
AT2G01670,NUDT17,265872_at,7.779448987,8.023188932,9.033080623,8.717244374,8.493830887,8.698276625,8.476386844,8.782636141,8.896714969,6.594381773,8.4186218,8.4244578
AT2G01680,,265871_at,6.900352128,6.694344291,6.845260314,6.440271296,7.005285392,6.530630067,6.391601124,7.039326572,6.514666285,6.626079369,6.532267432,7.038329156
AT2G01690,,265875_at,5.808719846,6.482026758,5.899712162,6.506941419,6.792003367,6.367209759,6.564958432,7.032567061,6.530252688,6.690033897,6.512769935,6.75373997
AT2G01710,,265866_at,7.653481902,7.508846405,6.727562807,7.361514229,7.533620906,7.280275311,7.426353232,7.711415072,7.314554127,7.498371088,7.361897443,7.477691048
AT2G01720,OST1B,265858_at,10.49148805,10.53599955,10.61912869,10.15350304,10.34656079,9.509151161,9.820281635,10.05163731,10.16488485,10.3346795,9.828948714,10.09961296
AT2G01735,RIE1,265888_at,7.564269463,7.698763253,7.957072734,8.317482576,7.371223404,8.073912004,8.547944094,7.71497242,8.283017584,7.449306889,8.467072415,7.386030297
AT2G01740,,265865_at,7.199067188,7.443199852,7.014703184,7.245638268,5.665906181,5.623967341,5.713476232,5.478754813,7.283075953,7.544743401,5.896608424,5.469492825
AT2G01750,MAP70-3,265864_at,8.124029178,8.583912635,8.134938173,8.525190147,6.569182136,6.5355777,6.660322424,6.589246993,8.582582671,8.517125109,6.813979508,6.543228366
AT2G01760,ARR14,265869_at,8.221646501,8.079822455,7.913979142,8.501154488,8.97346801,8.056416044,8.879523376,9.110762653,8.51977721,7.866308667,8.867261135,9.003158638
AT2G01770,VIT1,265863_at,3.885169517,3.722996255,3.79706047,3.9190765,3.728426552,3.800097342,3.934790212,3.869287986,3.791861972,3.784813238,4.105705484,3.515501543
AT2G01780,,265862_at,3.461581541,3.263561915,3.71613848,3.752687945,3.523732677,3.559853833,3.621665779,3.601133583,3.632833164,3.85471688,3.580531672,3.434244985
AT2G01790,,265861_at,3.755585081,3.627924558,3.721966775,3.818842921,3.897411199,3.65237068,3.69091614,4.109851424,3.732414389,3.684342102,3.788513421,3.911792768
AT2G01800,,257385_at,3.531945813,3.382477148,3.477276142,3.5050726,3.551790123,3.386469293,3.538732344,3.667939246,3.48635936,3.532576868,3.529919091,3.558502387
AT2G01810,,265860_at,4.619658562,4.522373621,4.22047143,4.399132797,4.691627955,4.511765826,4.529084767,4.436374285,4.368570543,5.082894377,4.312831856,4.62339487
AT2G01820,TMK3,263590_at,11.45423231,11.44042222,12.28247238,12.30677311,11.60208926,12.45244683,12.29089557,11.76856454,12.2568835,11.6890617,12.29883695,11.62513027
AT2G01830,AHK4,263599_at,10.33716699,10.39751958,11.21552223,10.87358593,9.475521704,8.988233614,10.20962846,10.07916436,10.87383454,10.3702291,10.24505415,9.611305326
AT2G01850,XTH27,263598_at,11.62348436,11.76951131,12.75199656,12.02298342,12.42137583,13.26435182,12.73809342,12.67754212,11.97204923,11.95643593,12.67123279,12.5475075
AT2G01860,EMB975,263593_at,6.813124137,7.333055772,7.392686291,7.741439709,6.89597359,7.178886033,7.579349421,6.812911978,7.721415216,7.15610767,7.507949665,7.061386647
AT2G01870,,263597_at,7.625934308,7.551559143,8.422291479,8.044972694,8.82770546,8.678236082,9.008306477,9.17044659,8.213394156,6.721843406,9.137443845,9.041637093
AT2G01880,PAP7,263594_at,3.94199205,3.851450654,7.84649352,3.888651799,3.632470571,5.663693874,3.686306019,3.889945851,4.185576435,3.75974579,3.839875573,3.952206543
AT2G01890,PAP8,263595_at,3.511907525,3.601540031,5.843666757,3.642408761,7.670678821,9.762034288,8.081779194,8.406434105,4.049314895,4.001141913,7.892353677,7.458953332
AT2G01900,,263596_at,3.800712321,4.101617996,3.954581045,4.19642442,3.690112643,3.62303638,3.943565489,3.536725209,3.9698595,3.566455885,3.601424177,3.54943264
AT2G01910,MAP65-6,263591_at,8.56441107,8.658510475,9.971218168,9.479690416,8.327390373,8.359629077,8.263322087,8.693012489,9.522367797,8.639194409,8.459381366,8.491386837
AT2G01920,,263304_at,3.093004544,3.11790988,3.163524493,3.216242883,3.15270599,3.160715052,3.185367528,3.14576537,3.225456436,3.208335032,3.238470675,3.224141378
AT2G01930,BPC1,263305_at,7.571864523,7.729964444,7.984129534,7.655741881,7.544583393,7.814166792,7.698930383,7.436063575,7.579491844,7.685525417,7.632853728,7.784762398
AT2G01940,SGR5,265249_at,3.315184576,3.308426857,3.275303601,3.19860531,3.515623501,3.294485026,3.380635015,3.568306487,3.393837683,3.345974153,3.384284879,3.349324877
AT2G01950,BRL2,265250_at,3.425793302,3.52544295,3.431918803,3.480166717,3.608367199,3.443772075,3.347967785,3.458867565,3.474187042,3.548324186,3.446220906,3.45988494
AT2G01960,TET14,265251_at,3.951086579,3.778926705,3.616329999,3.741549874,4.010333206,3.980563755,3.630858564,4.009806688,3.719868206,3.95806589,3.893375119,4.161918439
AT2G01970,TMN3,265222_at,10.41559703,10.57121608,11.28632472,11.26949489,10.56897805,11.19306926,10.98327038,10.50390708,11.34796062,10.82941575,10.97030165,10.42856663
AT2G01980,NHX7,265252_at,8.751334504,8.732165162,9.628643315,9.273885182,9.714995601,10.04302517,9.962051784,9.84159156,9.175652007,8.337027881,9.898563348,9.75100892
AT2G01990,,257398_at,4.559764189,4.862642605,6.86831283,7.417610552,4.396260416,4.301454221,4.479432316,4.069169896,7.169690247,5.610084289,4.409373361,4.993694486
AT2G02020,NPF8.4,265253_at,4.462239987,4.645215803,5.243485736,4.492697798,4.436955327,4.124620073,3.756129896,4.344188446,3.915646887,4.26860554,4.020377484,4.570635747
AT2G02040,NPF8.3,265220_at,10.86086047,10.99920717,11.88006762,11.75585152,11.80776144,12.68826508,12.502599,11.64293786,11.70667909,10.85706143,12.46852256,11.72254036
AT2G02050,,265219_at,10.85599018,11.18231211,10.89345907,11.16888148,11.435902,11.06358212,11.3809808,11.56517571,11.21284198,10.97998853,11.35151843,11.44937674
AT2G02061,,266111_at,4.375201628,4.514358542,4.069054894,4.42548506,4.317344365,5.540421703,5.023709758,4.635302516,4.303369755,4.147387062,5.25425377,4.860689743
AT2G02070,IDD5,266120_at,3.582823388,3.627713632,3.473915153,3.562517855,3.680492194,3.579218524,3.570937264,3.863830118,3.545791054,3.511750968,3.417463598,3.643248528
AT2G02080,IDD4,266110_at,3.922561981,3.948552774,3.838141856,3.648675137,4.026885259,4.040776331,4.371069679,4.104991943,3.982438058,3.826963079,4.405321333,4.099190159
AT2G02090,ETL1,266122_at,10.26630468,10.21251562,10.8504842,10.42507797,9.365266543,9.999116525,10.0689225,9.511777891,10.48669254,9.966778907,10.00302524,9.244999557
AT2G02100,PDF2.2,266119_at,6.62014763,6.59332624,5.259862597,7.452896284,8.11564546,7.206824323,8.585008321,7.466828183,7.430637232,6.593981547,8.734819035,8.038933556
AT2G02120,PDF2.1,266141_at,3.092550257,3.292261693,2.92465152,3.27474655,3.56554735,3.893518081,3.874173287,3.090021779,3.206499298,3.161708552,3.541234413,3.382137552
AT2G02130,PDF2.3,266118_at,3.58930737,3.387463368,4.496647387,3.473277892,3.447672699,4.015643542,4.496033502,3.734447917,3.410198301,3.425425489,4.048720487,3.746747355
